Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CHL,Commodity,"Electric power generation, transmission and distribution",0.003431824128494146
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CHN,Commodity,"Electric power generation, transmission and distribution",0.008116231928468817
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CIV,Commodity,"Electric power generation, transmission and distribution",0.0029779809027128895
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CMR,Commodity,"Electric power generation, transmission and distribution",0.006870036817994006
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,COD,Commodity,"Electric power generation, transmission and distribution",0.001795526655153797
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,COG,Commodity,"Electric power generation, transmission and distribution",0.012307807104787629
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,COL,Commodity,"Electric power generation, transmission and distribution",0.001197392784175792
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CRI,Commodity,"Electric power generation, transmission and distribution",0.00011301943938735026
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CUB,Commodity,"Electric power generation, transmission and distribution",0.02778073011477808
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CYP,Commodity,"Electric power generation, transmission and distribution",0.005148644624637626
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,CZE,Commodity,"Electric power generation, transmission and distribution",0.0031900951279824094
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DEU,Commodity,"Electric power generation, transmission and distribution",0.0015196120444560036
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DJI,Commodity,"Electric power generation, transmission and distribution",0.0012649247480603762
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DYE,Commodity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DNK,Commodity,"Electric power generation, transmission and distribution",0.001239447624261235
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DOM,Commodity,"Electric power generation, transmission and distribution",0.011538222274019632
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,DZA,Commodity,"Electric power generation, transmission and distribution",0.011649593379488636
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ECU,Commodity,"Electric power generation, transmission and distribution",0.0029734315388421605
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,EGY,Commodity,"Electric power generation, transmission and distribution",0.012960920838913014
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ERI,Commodity,"Electric power generation, transmission and distribution",0.006378387791234413
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ESP,Commodity,"Electric power generation, transmission and distribution",0.0012798561282573704
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,EST,Commodity,"Electric power generation, transmission and distribution",0.004367652628941388
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ETH,Commodity,"Electric power generation, transmission and distribution",0.0035324582117665084
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,FIN,Commodity,"Electric power generation, transmission and distribution",0.001543429413113529
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,FRA,Commodity,"Electric power generation, transmission and distribution",0.0005144981694309138
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GAB,Commodity,"Electric power generation, transmission and distribution",0.0029879100742625374
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GBR,Commodity,"Electric power generation, transmission and distribution",0.0011809503698344264
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GEO,Commodity,"Electric power generation, transmission and distribution",0.005604437377868629
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GHA,Commodity,"Electric power generation, transmission and distribution",0.005030067746758515
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GIN,Commodity,"Electric power generation, transmission and distribution",0.002763824195930659
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GMB,Commodity,"Electric power generation, transmission and distribution",0.011228517115752321
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GNQ,Commodity,"Electric power generation, transmission and distribution",0.013429849876722076
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GRC,Commodity,"Electric power generation, transmission and distribution",0.001889936694632342
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,GTM,Commodity,"Electric power generation, transmission and distribution",0.005438328107049573
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,HND,Commodity,"Electric power generation, transmission and distribution",0.08886794143374012
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,HKG,Commodity,"Electric power generation, transmission and distribution",0.004139500943465781
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,HRV,Commodity,"Electric power generation, transmission and distribution",0.0018916075558175333
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,HTI,Commodity,"Electric power generation, transmission and distribution",0.007994585981499462
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,HUN,Commodity,"Electric power generation, transmission and distribution",0.0023449186843075985
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,IDN,Commodity,"Electric power generation, transmission and distribution",0.009757809353231575
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,IND,Commodity,"Electric power generation, transmission and distribution",0.011080446063039727
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,IRL,Commodity,"Electric power generation, transmission and distribution",0.0016939653084802543
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,IRN,Commodity,"Electric power generation, transmission and distribution",0.03757626847044675
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,IRQ,Commodity,"Electric power generation, transmission and distribution",0.0036232785727368724
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ISL,Commodity,"Electric power generation, transmission and distribution",5.963522639862883e-05
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ISR,Commodity,"Electric power generation, transmission and distribution",0.004850651978014775
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ITA,Commodity,"Electric power generation, transmission and distribution",0.0022399492625245383
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,JAM,Commodity,"Electric power generation, transmission and distribution",0.006265033982601463
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,JOR,Commodity,"Electric power generation, transmission and distribution",0.006495798122088915
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,JPN,Commodity,"Electric power generation, transmission and distribution",0.0052696117808747065
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KAZ,Commodity,"Electric power generation, transmission and distribution",0.013407617422328556
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KEN,Commodity,"Electric power generation, transmission and distribution",0.002753745432694051
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KGZ,Commodity,"Electric power generation, transmission and distribution",0.023956463530737097
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KHM,Commodity,"Electric power generation, transmission and distribution",0.012188712157518714
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KOR,Commodity,"Electric power generation, transmission and distribution",0.005643886234695114
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,KWT,Commodity,"Electric power generation, transmission and distribution",0.10105923197586142
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LAO,Commodity,"Electric power generation, transmission and distribution",0.013767320088594211
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LBN,Commodity,"Electric power generation, transmission and distribution",0.36076228014518935
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LBR,Commodity,"Electric power generation, transmission and distribution",0.0021455290479320682
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LBY,Commodity,"Electric power generation, transmission and distribution",0.009125563083328715
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LKA,Commodity,"Electric power generation, transmission and distribution",0.006130085394491487
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LTU,Commodity,"Electric power generation, transmission and distribution",0.0007931411818854913
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LUX,Commodity,"Electric power generation, transmission and distribution",0.00030683007740929833
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,LVA,Commodity,"Electric power generation, transmission and distribution",0.0007851702308903864
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MAR,Commodity,"Electric power generation, transmission and distribution",0.009473887641491277
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MDA,Commodity,"Electric power generation, transmission and distribution",0.018460716138838536
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MDG,Commodity,"Electric power generation, transmission and distribution",0.00854694835345483
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MEX,Commodity,"Electric power generation, transmission and distribution",0.003367945283665568
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MKD,Commodity,"Electric power generation, transmission and distribution",0.0035528818933795205
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MLI,Commodity,"Electric power generation, transmission and distribution",0.005990077506974349
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MLT,Commodity,"Electric power generation, transmission and distribution",0.002280757527507168
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MMR,Commodity,"Electric power generation, transmission and distribution",0.023345201580289163
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MNG,Commodity,"Electric power generation, transmission and distribution",0.036935515899598814
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MOZ,Commodity,"Electric power generation, transmission and distribution",0.012943000945238889
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MRT,Commodity,"Electric power generation, transmission and distribution",0.002862659177407829
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MWI,Commodity,"Electric power generation, transmission and distribution",0.006933908465960609
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,MYS,Commodity,"Electric power generation, transmission and distribution",0.00864771006586375
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NAM,Commodity,"Electric power generation, transmission and distribution",0.0005587787454858833
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NER,Commodity,"Electric power generation, transmission and distribution",0.005590128829277407
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NGA,Commodity,"Electric power generation, transmission and distribution",0.00862582690247436
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NIC,Commodity,"Electric power generation, transmission and distribution",0.009315235688598976
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NLD,Commodity,"Electric power generation, transmission and distribution",0.0025187381150067563
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NOR,Commodity,"Electric power generation, transmission and distribution",0.0002733969012902026
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NPL,Commodity,"Electric power generation, transmission and distribution",0.0013537469833700356
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,NZL,Commodity,"Electric power generation, transmission and distribution",0.0011902678207811697
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,OMN,Commodity,"Electric power generation, transmission and distribution",0.050620710922122975
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PAK,Commodity,"Electric power generation, transmission and distribution",0.00885599483856267
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PSE,Commodity,"Electric power generation, transmission and distribution",0.0005113137314625323
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PAN,Commodity,"Electric power generation, transmission and distribution",0.0014931228084341202
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PER,Commodity,"Electric power generation, transmission and distribution",0.001944119430433676
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PHL,Commodity,"Electric power generation, transmission and distribution",0.0055731492000697744
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PNG,Commodity,"Electric power generation, transmission and distribution",0.006300474553380811
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,POL,Commodity,"Electric power generation, transmission and distribution",0.004914278890536344
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PRK,Commodity,"Electric power generation, transmission and distribution",0.010242628620513113
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PRT,Commodity,"Electric power generation, transmission and distribution",0.0014999827115147984
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,PRY,Commodity,"Electric power generation, transmission and distribution",0.00017850092027223431
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,QAT,Commodity,"Electric power generation, transmission and distribution",0.006038211699668052
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ROU,Commodity,"Electric power generation, transmission and distribution",0.00130097314706362
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,RUS,Commodity,"Electric power generation, transmission and distribution",0.011465691631077917
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,RWA,Commodity,"Electric power generation, transmission and distribution",0.0018324228646203055
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SAU,Commodity,"Electric power generation, transmission and distribution",0.01595777845591768
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SDS,Commodity,"Electric power generation, transmission and distribution",3.2586209712729923e-06
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SEN,Commodity,"Electric power generation, transmission and distribution",0.005479156370145801
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SGP,Commodity,"Electric power generation, transmission and distribution",0.005707340824489068
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SLE,Commodity,"Electric power generation, transmission and distribution",0.003368675851354923
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SLV,Commodity,"Electric power generation, transmission and distribution",0.0017558318863534256
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SOM,Commodity,"Electric power generation, transmission and distribution",0.0035206067409091412
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SRB,Commodity,"Electric power generation, transmission and distribution",0.00032461593049528287
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SDN,Commodity,"Electric power generation, transmission and distribution",0.022678683468159513
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SVK,Commodity,"Electric power generation, transmission and distribution",0.001553382815162375
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SVN,Commodity,"Electric power generation, transmission and distribution",0.0017107801539909375
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SWE,Commodity,"Electric power generation, transmission and distribution",0.0005807015475119933
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,SYR,Commodity,"Electric power generation, transmission and distribution",0.011954374391044364
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TCD,Commodity,"Electric power generation, transmission and distribution",0.001984148783563899
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TGO,Commodity,"Electric power generation, transmission and distribution",0.004392148293341049
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,THA,Commodity,"Electric power generation, transmission and distribution",0.0033232551894081634
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TJK,Commodity,"Electric power generation, transmission and distribution",0.002484274681677869
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TKM,Commodity,"Electric power generation, transmission and distribution",0.0107254277480234
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TUN,Commodity,"Electric power generation, transmission and distribution",0.01864971522136021
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TUR,Commodity,"Electric power generation, transmission and distribution",0.004524039421633235
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,TZA,Commodity,"Electric power generation, transmission and distribution",0.002072490778957217
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,UGA,Commodity,"Electric power generation, transmission and distribution",0.003033069770655664
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,UKR,Commodity,"Electric power generation, transmission and distribution",0.0042091544626152
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,URY,Commodity,"Electric power generation, transmission and distribution",0.0009998839272396577
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,USA,Commodity,"Electric power generation, transmission and distribution",0.0030087817408595524
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,UZB,Commodity,"Electric power generation, transmission and distribution",0.028487560546529442
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,VEN,Commodity,"Electric power generation, transmission and distribution",0.00464257718985505
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,VNM,Commodity,"Electric power generation, transmission and distribution",0.012941642421661728
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,YEM,Commodity,"Electric power generation, transmission and distribution",0.06661859618579709
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ZAF,Commodity,"Electric power generation, transmission and distribution",0.016210643236715852
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ZMB,Commodity,"Electric power generation, transmission and distribution",0.003547811987193085
GLORIA,0.60,SUT,2023,Footprint,GHG,kg CO2eq/current 000 US$,ZWE,Commodity,"Electric power generation, transmission and distribution",0.01244715466046052
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,XAM,Activity,"Electric power generation, transmission and distribution",0.015946885471887235
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,XEU,Activity,"Electric power generation, transmission and distribution",0.00038305434787994726
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,XAF,Activity,"Electric power generation, transmission and distribution",0.03288168524592266
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,XAS,Activity,"Electric power generation, transmission and distribution",0.004283617505733246
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,AFG,Activity,"Electric power generation, transmission and distribution",0.04609063797475675
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,AGO,Activity,"Electric power generation, transmission and distribution",0.002941102462398627
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ALB,Activity,"Electric power generation, transmission and distribution",3.3156983493407284e-05
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ARE,Activity,"Electric power generation, transmission and distribution",0.0026264996711336344
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ARG,Activity,"Electric power generation, transmission and distribution",0.0027461564875321904
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ARM,Activity,"Electric power generation, transmission and distribution",0.002280636553476027
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,AUS,Activity,"Electric power generation, transmission and distribution",0.0038575150205374382
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,AUT,Activity,"Electric power generation, transmission and distribution",0.0005869901718605901
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,AZE,Activity,"Electric power generation, transmission and distribution",0.007580601799269215
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BDI,Activity,"Electric power generation, transmission and distribution",0.00792369347257015
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BEL,Activity,"Electric power generation, transmission and distribution",0.0009117914108844927
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BEN,Activity,"Electric power generation, transmission and distribution",0.004937822845590649
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BFA,Activity,"Electric power generation, transmission and distribution",0.0018752537323602613
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BGD,Activity,"Electric power generation, transmission and distribution",0.006374321575768604
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BGR,Activity,"Electric power generation, transmission and distribution",0.004091553846116232
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BHR,Activity,"Electric power generation, transmission and distribution",0.0405480569222135
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BHS,Activity,"Electric power generation, transmission and distribution",0.00743971418566957
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BIH,Activity,"Electric power generation, transmission and distribution",0.008400969237663876
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BLR,Activity,"Electric power generation, transmission and distribution",0.006426558713120719
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BLZ,Activity,"Electric power generation, transmission and distribution",0.008468537010497839
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BOL,Activity,"Electric power generation, transmission and distribution",0.0031192863610507676
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BRA,Activity,"Electric power generation, transmission and distribution",0.0012648896883536648
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BRN,Activity,"Electric power generation, transmission and distribution",0.026188311779907884
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BTN,Activity,"Electric power generation, transmission and distribution",0.0022580259724571945
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,BWA,Activity,"Electric power generation, transmission and distribution",0.014511844203821362
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CAF,Activity,"Electric power generation, transmission and distribution",0.0021138083027765282
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CAN,Activity,"Electric power generation, transmission and distribution",0.0018620652380777708
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CHE,Activity,"Electric power generation, transmission and distribution",5.94355127050164e-05
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CHL,Activity,"Electric power generation, transmission and distribution",0.0028377206646563167
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CHN,Activity,"Electric power generation, transmission and distribution",0.005280793698013374
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CIV,Activity,"Electric power generation, transmission and distribution",0.0027927646381230914
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CMR,Activity,"Electric power generation, transmission and distribution",0.00518451851538828
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,COD,Activity,"Electric power generation, transmission and distribution",3.6700382813655158e-06
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,COG,Activity,"Electric power generation, transmission and distribution",0.005127281791662427
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,COL,Activity,"Electric power generation, transmission and distribution",0.00065479737066906
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CRI,Activity,"Electric power generation, transmission and distribution",6.411520871258795e-05
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CUB,Activity,"Electric power generation, transmission and distribution",0.01804694158823637
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CYP,Activity,"Electric power generation, transmission and distribution",0.004075320063260245
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,CZE,Activity,"Electric power generation, transmission and distribution",0.002503340097338865
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DEU,Activity,"Electric power generation, transmission and distribution",0.0012266240976651851
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DJI,Activity,"Electric power generation, transmission and distribution",0.0004616581631436288
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DYE,Activity,"Electric power generation, transmission and distribution",0.0
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DNK,Activity,"Electric power generation, transmission and distribution",0.0010023342520909166
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DOM,Activity,"Electric power generation, transmission and distribution",0.008400292308424644
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,DZA,Activity,"Electric power generation, transmission and distribution",0.008964365634343103
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ECU,Activity,"Electric power generation, transmission and distribution",0.001957441239468736
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,EGY,Activity,"Electric power generation, transmission and distribution",0.011311363393046467
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ERI,Activity,"Electric power generation, transmission and distribution",0.0018570573429594782
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,ESP,Activity,"Electric power generation, transmission and distribution",0.000716023220957852
GLORIA,0.60,SUT,2023,Intensity,GHG,kg CO2eq/current 000 US$,EST,Activity,"Electric power generation, transmission and distribution",0.002489839174056816
